####### File dei Quiz, ultima modifica 30/01/23 Marco Bellini########
GA-001	Il Decreto Legislativo 27 gennaio 2010, n. 35, recante attuazione della direttiva 2008/68/CE, disciplina
	2	Può essere trasportato per un periodo di 1 mese oltre la data di scadenza del suddetto controllo periodico	V
	3	Può essere trasportato per un periodo di 3 mesi oltre la data di scadenza del suddetto controllo periodico	F

MN-001	Che cosa è l'accordo ADN?
	1	L'accordo nazionale per il trasporto di merci pericolose in navigazione interna	F
	2	L'accordo internazionale per il trasporto di merci pericolose in navigazione interna che si applica anche in regime nazionale ai sensi del decreto legislativo 27 gennaio 2010, n. 35	V
	3	L'accordo internazionale per il trasporto di merci pericolose su strada e ferrovia	F

MN-002	I testi tecnici dell'ADN contengono:
	1	I criteri e i modi di classificazione delle merci pericolose	V
	2	I Codici della navigazione di tutti i Paesi firmatari dell'accordo	F
	3	Soltanto le prescrizioni concernenti l'imballo ed etichettatura delle merci pericolose	F

MN-003	Che cosa è la classificazione ADN?
	1	È una classificazione di materie e oggetti da considerare pericolose ai fini del trasporto marittimo	F
	2	È una classificazione di materie e oggetti da considerare pericolose ai fini del trasporto ferroviario e/o stradale	F
	3	È una classificazione di materie e oggetti da considerare pericolose ai fini del trasporto per via navigabile interna	V

MN-004	A che cosa serve la classificazione ADN?
	1	A individuare le merci pericolose escluse dal trasporto su strada e/o ferrovia	F
	2	A individuare le merci pericolose che possono essere trasportate esclusivamente per via marittima	F
	3	A individuare le merci pericolose ammesse al trasporto per via navigabile interna a determinate condizioni	V

MN-005	Le disposizioni dell'ADN non si applicano:
	1	Alle materie radioattive, che siano parte integrante dei mezzi di trasporto	V
	2	Alle materie usate per la manutenzione delle unità navali e dei veicoli o dei carri ferroviari trasportati	F
	3	Alle materie usate per la propulsione delle unità navali e dei veicoli o dei carri ferroviari trasportati e trasportate a bordo in colli, recipienti o cisterne il cui impiego è specifico per questo scopo	V

MN-006	Quale organismo rilascia il certificato di navigabilità?
	1	L'Ufficio Periferico del MIMS territorialmente competente	F
	2	La Capitaneria di Porto territorialmente competente	F
	3	L'Ispettorato di Porto territorialmente competente	V

MN-007	Il trasporto per via navigabile interna in colli diversi dalle cisterne dell'Acrilonitrile stabilizzato:
	1	Può essere esentato dalle disposizioni dell'ADN quando la quantità di merce trasportata non supera 300 kg	V
	2	Non è mai esentato dalle disposizioni dell'ADN	F
	3	Può essere esentato dalle disposizioni dell'ADN quando la quantità di merce trasportata non supera 5000 kg	F

MN-008	Quale è la quantità massima ammessa al trasporto su una nave dell'Etere dicloroisopropilico?
	1	100 000 kg	F
	2	300 000 kg	V
	3	Senza alcuna limitazione di quantità	F

MN-009	Cosa sono gli alloggi?
	1	Sono gli spazi intesi per l'uso delle persone che vivono normalmente a bordo, esclusa la timoneria	V
	2	Sono tutti gli spazi interni di una nave	F
	3	Sono gli spazi riservati al solo carico	F

MN-010	Quale può essere un apparato elettrico a limitato pericolo di esplosione?
	1	Un motore trifase con rotore a gabbia di scoiattolo	V
	2	Un generatore senza spazzole con eccitazione senza contatti	V
	3	Una dinamo con collettore a contatti striscianti	F

MN-011	Che tipo di cisterna a pressione può essere installata sulla nave ai fini dell'ADN?
	1	Una cisterna progettata per una pressione di esercizio pari a 800 kPa (8 bar)	F
	2	Una cisterna progettata per una pressione di esercizio pari a 400 kPa (4 bar)	V
	3	Una cisterna progettata per una pressione di esercizio pari a 200 kPa (2 bar)	F

MN-012	Che significa guanti protettivi?
	1	Guanti che proteggono le mani di chi li indossa dal pericolo di schiacciamenti	F
	2	Guanti che proteggono le mani di chi li indossa dal calore	F
	3	Guanti che proteggono le mani di chi li indossa durante il lavoro in una zona di pericolo	V

MN-013	Che significa scarpe (o stivali) protettivi?
	1	Scarpe o stivali che proteggono i piedi di chi li indossa dal pericolo di scivolamento	F
	2	Scarpe o stivali che proteggono i piedi di chi li indossa dal calore	F
	3	Scarpe o stivali che proteggono i piedi di chi li indossa durante il lavoro in una zona di pericolo	V

MN-014	Che cosa sono le zone a pericolo di esplosione?
	1	Zone in cui sono stivate delle materie della classe 1	F
	2	Zone in cui può formarsi un'atmosfera esplosiva di una portata tale da richiedere delle speciali misure di protezione	V
	3	Zone in cui sono stivate delle materie delle classi 1, 2 e 7	F

MN-015	Quanto dura il periodo di validità di una deroga temporanea?
	1	Non deve oltrepassare un anno dalla data della sua entrata in vigore	F
	2	Non deve oltrepassare tre anni dalla data della sua entrata in vigore	F
	3	Non deve oltrepassare cinque anni dalla data della sua entrata in vigore	V

MN-016	Un'autorizzazione speciale deve:
	1	Comprendere una clausola che si riferisce alla sua revoca anticipata	V
	2	Essere conforme al modello contenuto nella sottosezione 3.2.4.1	V
	3	Contenere la specifica tecnica delle cisterne di carico	F

MN-017	Che cosa è la lista di controllo utilizzata nel corso delle procedure di controllo previste nel 1.8.1.2 dell'ADN?
	1	La lista utilizzata per eseguire i controlli previsti dall'articolo 4, paragrafo 3, dell'ADN	V
	2	La lista utilizzata per il controllo delle tabelle di armamento della nave	F
	3	La lista utilizzata per il controllo delle frequenze della stazione radio	F

MN-018	Quando gli organismi di classifica devono pubblicare i registri delle navi classificate?
	1	Quando vi siano state variazioni ai regolamenti sulla costruzione delle unità	F
	2	Ogni sei mesi	F
	3	Ogni anno	V

MN-019	Da chi non possono dipendere gli organismi di classifica?
	1	Dagli armatori	V
	2	Dagli armatori e dai cantieri navali	V
	3	Da cantieri navali	V

MN-020	Qual è il periodo di validità del certificato di approvazione?
	1	Non meno di cinque anni	F
	2	Non più di cinque anni, fatte salve le disposizioni del punto 1.16.11	V
	3	Non più di cinque anni	F

MN-021	La visita d'ispezione periodica dell'unità navale è chiesta:
	1	Dal comandante dell'unità navale	F
	2	Dall'armatore	V
	3	Dal consulente	F

MN-022	Alla presentazione della nave all'ispezione il proprietario o il suo rappresentante:
	1	Deve presentare la nave scarica, pulita ed equipaggiata	V
	2	Deve provvedere all'assistenza che può essere necessaria per l'ispezione	V
	3	Non ha nessun obbligo legale	F

MN-023	La nave deve sottostare a una prima ispezione nel caso in cui:
	1	La nave non ha ancora un certificato di approvazione	V
	2	Il certificato di approvazione è scaduto da più di dodici mesi	V
	3	Il certificato di approvazione è scaduto da più di tre mesi	F

MN-024	Per rinnovare il certificato di approvazione il proprietario della nave od il suo rappresentante:
	1	Deve presentare la nave all'ispezione periodica	V
	2	Non deve fare niente, il rinnovo è automatico	F
	3	Può sempre richiedere una ispezione	V

MN-025	In caso di perdita, furto o distruzione del certificato di approvazione o quando questo diventa inutilizzabile per altre ragioni:
	1	L'autorità competente che ha emesso il certificato può rilasciare un duplicato	V
	2	Deve essere eseguita una nuova visita per il rilascio di un nuovo certificato di approvazione	F
	3	Si può richiedere una copia all'Autorità Marittima ove è iscritta l'unità	F

MN-026	Qual è la densità relativa a 20°C del Propionitrile
	1	1,45	F
	2	0,90	F
	3	0,78	V

MN-027	Dove devono essere applicati i pannelli di segnalazione color arancio?
	1	Sui due lati dell'unità navale	F
	2	Uno a prua e l'altro a poppa dell'unità di trasporto, entrambi perpendicolari all'asse longitudinale dell'unità, e disposti su un piano verticale	V
	3	Solo a poppa dell'unità navale	F

MN-028	Le unità con separatore d'olio e le unità di rifornimento:
	1	Non sono esentate dall'applicazione delle disposizioni dell'ADN riguardo le informazioni e annotazioni da inserire nel documento di trasporto	F
	2	Sono esentate dall'applicazione delle disposizioni dell'ADN riguardo le informazioni e annotazioni da inserire nel documento di trasporto	V
	3	Sono parzialmente esentate dall'applicazione delle disposizioni dell'ADN riguardo le informazioni e annotazioni da inserire nel documento di trasporto	F

MN-029	I documenti di trasporto devono essere consegnati al comandante prima del carico:
	1	A bordo delle navi da carico secco	V
	2	Sempre prima della partenza	V
	3	Mai	F

MN-030	Il documento di trasporto ADN deve essere:
	1	Solo in forma cartacea	F
	2	In forma cartacea, oppure elettronica con l'utilizzo di tecniche EDP o EDI, purché siano rispettate le condizioni previste per il loro uso nell'ADN	V
	3	Obbligatoriamente sia in forma cartacea sia in forma elettronica con l'utilizzo di tecniche EDP o EDI	F

MN-031	In che lingua devono essere redatti tutti i documenti relativi al trasporto di merci pericolose, fatta eccezione per la copia dell'ADN?
	1	In italiano	F
	2	In una lingua che il comandante sia in grado di leggere e comprendere e in inglese, francese o tedesco, salvo che accordi tra i paesi interessati dall'operazione di trasporto prevedano altrimenti	V
	3	In una lingua che il comandante sia in grado di leggere e comprendere, o, se tale lingua non è inglese, francese o tedesco, in inglese, francese e tedesco	F

MN-032	Quali dei seguenti documenti sono previsti nel trasporto regolamentato dall'ADN?
	1	I documenti di trasporto per le merci pericolose trasportate	V
	2	Una dichiarazione del vettore che precisi l'itinerario autorizzato	F
	3	Le istruzioni scritte per il Comandante e l'equipaggio	V

MN-033	Quali indicazioni deve contenere il documento di trasporto?
	1	La denominazione ufficiale di trasporto delle merci, compreso il numero ONU di identificazione	V
	2	Il Gruppo di Imballaggio, ove applicabile	V
	3	La velocità massima dell'unità navale	F

MN-034	Quali indicazioni deve contenere il documento di trasporto?
	1	La rotta che il Comandante è obbligato a seguire	F
	2	Il numero e la descrizione dei colli trasportati	V
	3	La quantità totale di merci pericolose per ogni numero ONU trasportato (in volume o in massa lorda o in massa netta)	V

MN-035	Quali indicazioni deve contenere il documento di trasporto?
	1	Il nome e l'indirizzo dello speditore	V
	2	I numeri di telefono dei comandi dei Vigili del Fuoco più vicini lungo tutto l'itinerario previsto	F
	3	Il numero di matricola ed il compartimento di iscrizione dell'unità che deve effettuare il trasporto (dopo essere stato riconosciuto idoneo)	F

MN-036	Quali indicazioni deve contenere il documento di trasporto?
	1	Solo per gli esplosivi della classe 1, anche la massa netta totale di materia esplodente	V
	2	Il nome e l'indirizzo del (o dei) destinatario (destinatari)	V
	3	Una dichiarazione conforme alle disposizioni previste negli accordi particolari (se ricorre il caso)	V

MN-037	Quali indicazioni deve contenere il documento di trasporto?
	1	Il numero ONU, preceduto dalle lettere "UN" o il numero d'identificazione della materia	V
	2	Il nome e l'indirizzo del mittente	V
	3	Il nome e l'indirizzo del riempitore delle cisterne di carico	F

MN-038	Quali indicazioni deve contenere il documento di trasporto?
	1	L'indicazione della quantità totale di merce, anche nel caso d'imballaggi vuoti, non puliti	F
	2	L'indicazione della quantità totale di merce, anche nel caso di mezzi di contenimento vuoti, non puliti, diversi dagli imballaggi	F
	3	La quantità totale di ogni merce pericolosa a bordo, caratterizzata da diversi numeri UN, in volume, in massa lorda o in massa netta	V

MN-039	Nel documento di trasporto per nave cisterna sono contenuti:
	1	Il nome e l'indirizzo del mittente	V
	2	Le denominazioni ufficiali di trasporto delle materie trasportate complete dei nomi tecnici, se esistenti	V
	3	La densità relativa a 20°C della materia trasportata	F

MN-040	Nel documento di trasporto delle navi cisterna con cisterne di carico vuote o con cisterne di carico che sono state scaricate, è considerato come mittente:
	1	Il comandante	V
	2	Lo scaricatore	F
	3	Il consulente	F

MN-041	Il documento di trasporto delle navi cisterna contiene, per ciascuna cisterna di carico vuota o che è stata scaricata:
	1	Il numero della cisterna di carico	V
	2	La denominazione ufficiale di trasporto dell'ultima sostanza trasportata, la classe e, ove il caso, il relativo gruppo d'imballaggio	V
	3	Il nome e l'indirizzo del riempitore della cisterna di carico	F

MN-042	Oltre alla documentazione prevista da altre norme o regolamenti, devono essere sempre tenuti a bordo:
	1	Il certificato di approvazione	V
	2	Il certificato d'ispezione per le condutture di carico e scarico prescritto al paragrafo 8.1.6.2 dell'ADN	F
	3	Una copia, anche in formato elettronico, dell'Accordo ADN e del regolamento a esso allegato, nella sua versione più recente	V

MN-043	Oltre alla documentazione prevista da altre norme o regolamenti, devono essere sempre tenuti a bordo delle navi da carico secco:
	1	Il piano di caricazione	V
	2	Il certificato di approvazione	V
	3	Le istruzioni scritte previste al punto 5.2.1 dell'ADN	F

MN-044	Oltre alla documentazione prevista da altre norme o regolamenti, devono essere sempre tenuti a bordo delle navi da carico secco:
	1	I documenti di trasporto per tutte le sostanze pericolose a bordo e, ove necessario, il certificato d'imballaggio del grande container, del veicolo o del carro ferroviario	V
	2	Il piano di controllo dell'avaria	F
	3	Il certificato dell'organismo di classifica	F

MN-045	Oltre alla documentazione prevista da altre norme o regolamenti, devono essere sempre tenuti a bordo delle navi cisterna:
	1	Il certificato d'ispezione della resistenza del materiale isolante degli impianti elettrici	V
	2	Il certificato d'ispezione dell'equipaggiamento di estinzione incendi e delle manichette antincendio	V
	3	Il piano di controllo dell'avaria	F

MN-046	Oltre alla documentazione prevista da altre norme o regolamenti, devono essere sempre tenuti a bordo delle navi cisterna:
	1	Il certificato del rilevatore di gas infiammabili	V
